SKU,Item ID,Publish Status,Product Category,Price,Buy Box Item Price,MSRP,Shipping Weight,WPID,GTIN,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Condition,Product Type,Impressions,Clicks,Added to Cart,Sales Rank,Transactability Score,Buy Box Win %
192333152317,5381482006,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.0,29.99,-1.0,1.0,2S5QMGE7MFUB,192333152317,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,07-31-24,12-31-49,03-21-24,09-12-24,3,1.0,27.0,0.0,09-09-24,New,Makeup Palettes,Very low,Low,Very low,80,0,0
651986504398,319552150,PUBLISHED,Clothing,20.95,20.99,-1.0,0.3,1AC2MZVZKIPT,651986504398,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",Too Faced,08-20-24,12-31-49,08-04-22,11-19-24,0,0.0,13.0,0.0,05-17-24,New,Lipsticks,Very low,Medium,Very low,3277,100,0
717334264922,2090389038,PUBLISHED,"Beauty, Personal Care, & Hygiene",49.0,32.99,99.0,1.0,23P8KCDO879D,717334264922,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Origins,11-06-24,12-31-49,01-06-23,11-26-24,0,0.0,34.98,0.0,08-09-24,New,Skin Care Sets,Very low,Very low,Very low,777,100,0
773602691302,5202793711,PUBLISHED,"Beauty, Personal Care, & Hygiene",85.0,85.0,-1.0,1.0,38PG1CSEJR0W,773602691302,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",M.A.C,09-26-24,12-31-49,04-12-23,10-29-24,0,0.0,60.0,16.13,09-09-24,New,Lipsticks,Very low,Low,Very low,1626,100,100
887167665446,5802041140,PUBLISHED,"Beauty, Personal Care, & Hygiene",149.0,149.0,-1.0,5.0,6J0JEE9LLGOZ,1141670476005,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Estee Lauder,06-06-24,12-31-49,05-28-24,12-16-24,0,0.0,120.0,0.0,09-23-24,New,Skin Care Sets,Very low,Low,Very low,263,100,100
A13,5060795947,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.96,13.97,-1.0,0.5,58OVLUI7D36S,651986002542,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-08-24,12-31-49,09-27-23,05-12-24,1,1.0,29.0,0.0,12-16-24,New,Concealer Makeup,Very low,Low,Very low,1044,0,0
20714744762,132802200,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.45,21.85,24.82,0.5,1OUP16KAGCNK,20714744762,Premium Face Cleansers,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Cleansers')",Clinique,01-10-24,12-31-49,07-10-16,12-18-24,74,4.6,28.0,0.0,12-16-24,New,Facial Cleansers,Low,Low,Very low,697,17,0
192333105207,5533259285,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.0,13.59,-1.0,1.0,0RZBI9Q1DBYK,192333013298,Clinique Moisturiser,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Moisturiser')",Clinique,05-07-24,12-31-49,03-23-24,08-12-24,0,0.0,22.99,0.0,08-09-24,New,Facial Moisturizers,Low,Low,Very low,2012,100,0
651986007479,5319949775,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.9,16.0,-1.0,0.5,4CR60O1O11ZT,651986007479,Face Primer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Face Primer')",Too Faced,08-22-24,12-31-49,10-02-24,10-12-24,0,0.0,27.0,0.0,05-17-24,New,Foundation Primers,Very low,Very low,Very low,234,100,0
685428027428,302587159,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.49,17.99,51.74,2.0,65UBJWHW3AV4,685428027428,Hair Spray,"('Home Page', 'Beauty', 'Hair Care', 'Hair Styling Products', 'Hair Spray')",Bumble and bumble,09-20-24,12-31-49,02-01-20,12-13-24,6,5.0,23.75,0.0,09-09-24,New,Hair Sprays,Very low,Medium,Very low,610,100,0
7612491180920,347512600,PUBLISHED,"Beauty, Personal Care, & Hygiene",111.59,111.59,129.0,0.3,1MBWMIIJCSHP,7612491180920,UNNAV,"('UNNAV',)",La Colline,11-14-24,12-31-49,08-22-21,06-12-24,0,0.0,87.59,0.0,12-15-24,New,Facial Cleansers,Very low,Very low,Very low,-1,100,100
773602543656,648765948,PUBLISHED,"Beauty, Personal Care, & Hygiene",33.79,40.99,41.94,1.0,451E9Y5FH1BA,773602543656,Makeup Tools and Accessories,"('Home Page', 'Beauty', 'Makeup', 'Makeup Tools and Accessories')",M.A.C,09-09-24,12-31-49,01-31-21,10-11-24,0,0.0,34.0,0.0,12-16-24,New,Makeup Palettes,Very low,Very low,Very low,322,0,0
887167566064,5435642320,PUBLISHED,Other,29.99,34.55,-1.0,0.5,7IIKWSUCTHQA,887167566064,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",unknown,08-28-24,12-31-49,06-04-24,08-10-24,0,0.0,52.0,0.0,12-14-24,New,Foundation Makeup,Very low,Very low,Very low,-1,0,0
887167615427,5041719173,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.0,20.91,58.0,0.2,1YDLOVMLID8V,887167615427,Estee Lauder Lipstick,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Estee Lauder', 'Estee Lauder Lipstick')",Estee Lauder,09-27-24,12-31-49,06-09-23,12-17-24,0,0.0,34.0,0.0,12-16-24,New,Lipsticks,Very low,Medium,Very low,1440,100,0
20714126131,529502722,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.0,25.99,22.0,0.5,56ZMNUYGONKY,20714126131,Premium Eye Makeup,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Eye Makeup')",Clinique,07-31-24,12-31-49,06-04-17,07-12-24,2,5.0,27.0,0.0,12-16-24,New,Eyeliner,Very low,Very low,Very low,1226,0,0
651986002627,5085360727,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.9,14.4,-1.0,0.5,61DESMTGTYUA,651986002627,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,07-24-24,12-31-49,09-27-23,11-26-24,0,0.0,29.0,0.0,12-16-24,New,Concealer Makeup,Very low,Very low,Very low,414,100,0
8809639175927,5195973055,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.0,27.5,-1.0,0.2,70SETZQVAJIE,715450428839,Face Moisturizers,"('Home Page', 'Beauty', 'Skin Care', 'Moisturizers', 'Face Moisturizers')",INCELLDERM,10-10-24,12-31-49,11-14-23,12-18-24,3,5.0,25.37,0.0,12-16-24,New,Facial Moisturizers,Very low,Medium,Very low,3632,100,0
katzrosehipseedoil,398780907,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.0,14.0,35.99,0.5,4Z5QOQW1XDI8,670875876132,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",The Ordinary,10-23-24,12-31-49,10-02-20,11-20-24,1,5.0,19.99,0.0,12-15-24,New,Facial Treatments,Medium,Low,Very low,115,100,0
20714648466,758019490,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.95,16.9,20.26,0.3,6L8DR2CDRXWJ,20714648466,Premium Eye Makeup,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Eye Makeup')",Clinique,10-12-24,12-31-49,08-05-17,11-12-24,1,5.0,19.99,0.0,09-09-24,New,Eyeliner,Very low,High,Very low,320,32,0
22548418895,981250970,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.99,18.99,49.0,1.0,75PBDHQMRW00,22548418895,Body Lotions,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Lotions')",Lab Series,09-09-24,12-31-49,10-28-20,12-12-24,0,0.0,24.99,0.0,08-07-24,New,Body Moisturizers,Very low,Very low,Very low,-1,100,100
667556221183,5277156216,PUBLISHED,"Beauty, Personal Care, & Hygiene",12.99,15.0,13.5,0.5,38MQC9WC9TEX,667556221183,All Body Wash,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Wash', 'All Body Wash')",unknown,11-09-24,12-31-49,12-13-23,12-18-24,0,0.0,13.38,0.0,12-16-24,New,Body Washes & Shower Gels,Very low,High,Very low,4138,0,0
192333074619,452918099,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.9,25.75,68.51,0.5,1I8HA6MX4GQW,192333074619,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,10-10-24,12-31-49,04-22-21,08-12-24,3,5.0,35.7,0.0,12-16-24,New,Foundation Makeup,Very low,Very low,Very low,445,100,0
607710089600,779598907,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,18.94,41.0,0.5,5S2HDR824S6K,607710089600,Tinted Moisturizer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Tinted Moisturizer')",Smashbox,09-09-24,12-31-49,07-11-20,07-12-24,5,5.0,20.0,0.0,12-16-24,New,Tinted Moisturizers,Very low,Medium,Very low,60,100,0
716170165875,532614624,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.0,18.0,48.0,0.5,10WTKF0NJMY3,716170165875,Premium Highlighter,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Highlighter')",Bobbi Brown,09-09-24,12-31-49,09-26-17,12-18-24,118,4.6,23.95,5.98,12-16-24,New,Highlighter Makeup,Very low,Medium,Very low,90,0,0
773602600069,746925879,PUBLISHED,"Beauty, Personal Care, & Hygiene",16.96,15.0,52.64,0.5,2GO62HO9MLFE,773602600069,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",M.A.C,08-27-24,12-31-49,08-22-21,12-18-24,139,4.6,15.89,0.0,12-16-24,New,Lipsticks,Very low,Very low,Very low,2550,100,0
773602682935,5384363726,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.88,25.88,-1.0,0.5,4URLXARGAEJ8,773602682935,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",M.A.C,08-28-24,12-31-49,01-26-24,12-15-24,0,0.0,25.88,0.0,12-16-24,New,Lipsticks,Very low,Medium,Very low,3047,0,0
887167615014,5545330396,PUBLISHED,"Beauty, Personal Care, & Hygiene",26.75,26.74,-1.0,0.2,3ATXSGSR9L0J,887167615014,Estee Lauder Lipstick,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Estee Lauder', 'Estee Lauder Lipstick')",Estee Lauder,09-27-24,12-31-49,04-30-24,09-12-24,0,0.0,40.0,0.0,12-15-24,New,Lipsticks,Very low,Medium,Very low,2874,0,0
888066089579,381652687,PUBLISHED,Health & Beauty Electronics,42.45,39.98,77.69,0.5,5VCAHTEJKY6G,888066089579,All Mascara,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Mascara', 'All Mascara')",Tom Ford,09-17-24,12-31-49,01-28-20,10-27-24,0,0.0,50.95,0.0,12-16-24,New,Mascara,Very low,Very low,Very low,737,100,0
CL-DDHCJ-17-91,5019542250,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.0,19.9,-1.0,0.062,70IMXORT27IH,192333102435,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Clinique,04-08-24,12-31-49,05-09-23,12-16-24,0,0.0,21.0,0.0,12-16-24,New,Face Serums,Very low,Very low,Very low,7381,0,0
192333152232,5018544122,PUBLISHED,"Beauty, Personal Care, & Hygiene",45.0,45.0,-1.0,0.5,2PEL26VK0738,192333152232,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Clinique,04-12-24,12-31-49,05-09-23,04-12-24,0,0.0,49.59,0.0,03-19-24,New,Skin Care Sets,Very low,Very low,Very low,-1,89,100
651986007905,3864831689,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,19.0,-1.0,0.5,4TNNIAT5F4V6,651986007905,Makeup Sets,"('Home Page', 'Beauty', 'Makeup', 'Makeup Sets', 'Makeup Sets')",Too Faced,07-30-24,12-31-49,10-02-24,08-11-24,0,0.0,18.4,0.0,05-17-24,New,Makeup Sets,Very low,Medium,Very low,1226,100,100
887167351929,480109656,PUBLISHED,"Beauty, Personal Care, & Hygiene",36.0,39.95,78.0,0.5,6N6JB28ZD1R9,887167351929,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Estee Lauder,07-11-24,12-31-49,04-24-19,12-18-24,0,0.0,48.99,0.0,09-23-24,New,Face Serums,Very low,Medium,Very low,1894,0,0
887167557345,5104508472,PUBLISHED,"Beauty, Personal Care, & Hygiene",58.0,59.0,-1.0,1.0,3DD93ZS9JJJT,887167557345,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Estee Lauder,09-24-24,12-31-49,09-10-23,06-12-24,0,0.0,215.0,0.0,12-14-24,New,Facial Treatments,Very low,High,Very low,1452,100,0
esteelauderbiolotion,5422625545,PUBLISHED,"Beauty, Personal Care, & Hygiene",49.0,49.99,-1.0,0.5,7IRTH2158UG8,200001117688,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Estee Lauder,04-12-24,12-31-49,01-04-24,12-17-24,0,0.0,76.0,0.0,12-15-24,New,Facial Treatments,Very low,Very low,Very low,-1,69,0
18084020975,532163887,PUBLISHED,"Beauty, Personal Care, & Hygiene",15.96,10.0,12.0,0.5,2EMGMQOZ1ZVK,18084014462,All Conditioner,"('Home Page', 'Beauty', 'Hair Care', 'Conditioner', 'All Conditioner')",Aveda,09-09-24,12-31-49,03-19-20,09-12-24,0,0.0,10.68,0.0,08-20-24,New,Conditioners,Very low,Low,Very low,4529,100,0
192333142868,5588763145,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,19.0,-1.0,0.5,1EXCU5TRTQHH,3681211083418,All Lip Gloss,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lip Gloss', 'All Lip Gloss')",Clinique,09-09-24,12-31-49,07-04-24,12-15-24,0,0.0,25.0,0.0,12-16-24,New,Lip Glosses,Very low,Low,Very low,311,100,29
651986006410,5407120635,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.99,21.99,36.0,0.3,4W6HALOVIYJ9,651986006410,Cream Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Cream Concealer')",Too Faced,03-12-24,12-31-49,10-02-24,03-12-24,2,5.0,36.0,0.0,12-16-24,New,Concealer Makeup,Very low,Medium,Very low,384,88,0
651986977512,5279532684,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,14.99,-1.0,0.5,5ASJ9GAR65B7,651986977512,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-22-24,12-31-49,01-23-24,11-14-24,0,0.0,14.99,0.0,09-09-24,New,Foundation Makeup,Very low,Medium,Very low,878,100,0
887167565982,2767549028,PUBLISHED,Other,23.99,20.9,38.7,0.5,2UDSKWG6TYDG,887167565982,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Estee Lauder,09-24-24,12-31-49,03-23-23,12-14-24,0,0.0,44.2,0.0,12-16-24,New,Foundation Makeup,Very low,Low,Very low,560,100,0
KATZAURAPPBODYOIL4OZ,26971316,PUBLISHED,"Beauty, Personal Care, & Hygiene",12.0,9.47,15.46,0.3,78MPO8YB22W1,51381882433,Essential Oils,"('Home Page', 'Health and Medicine', 'Aromatherapy', 'Essential Oils', 'Essential Oils')",Aura Cacia,10-14-24,12-31-49,02-28-16,06-11-24,1,5.0,9.89,0.0,12-16-24,New,Aromatherapy & Essential Oils,Very low,Very low,Very low,4558,100,29
KATZLACOLLINEYOUTHCREAM,493535443,PUBLISHED,"Beauty, Personal Care, & Hygiene",195.0,156.0,-1.0,0.5,4Y2EYFJ8XN1W,7612491280804,Prep Your Skin for the Gym,"('Home Page', 'Health and Medicine', 'Sports Medicine & Injury Recovery Solution', 'Optimize Performance', 'Look Good', ' Feel Good', 'Prep Your Skin for the Gym')",La Colline,10-15-24,12-31-49,08-22-21,10-25-24,0,0.0,194.49,0.0,12-14-24,New,Facial Moisturizers,Very low,Very low,Very low,-1,100,100
esteelaudergiftset,5161091165,PUBLISHED,"Beauty, Personal Care, & Hygiene",31.0,29.0,-1.0,1.0,1HZPI25ZHY74,344465449951,Makeup Sets,"('Home Page', 'Beauty', 'Makeup', 'Makeup Sets', 'Makeup Sets')",Estee Lauder,05-11-24,12-31-49,11-14-23,12-15-24,1,1.0,38.99,0.0,09-23-24,New,Makeup Sets,Very low,Low,Very low,596,75,0
747930100911,572721312,PUBLISHED,"Beauty, Personal Care, & Hygiene",12.0,11.68,52.0,0.5,319WHO721Z6C,747930101307,Premium Body Lotions,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Body Lotions')",La Mer,08-30-24,12-31-49,05-29-19,12-18-24,0,0.0,9.99,0.0,12-16-24,New,Body Moisturizers,Very low,Medium,Very low,7053,100,0
KATZINCELLDERMMICRO100CREAM,5538192298,PUBLISHED,"Beauty, Personal Care, & Hygiene",90.0,90.0,-1.0,0.9,7A7EZICG33T5,6151524189161,Prep Your Skin for the Gym,"('Home Page', 'Health and Medicine', 'Sports Medicine & Injury Recovery Solution', 'Optimize Performance', 'Look Good', ' Feel Good', 'Prep Your Skin for the Gym')",gadi place,10-19-24,12-31-49,04-29-24,12-15-24,0,0.0,59.99,0.0,09-22-24,New,Facial Moisturizers,Very low,Very low,Very low,5156,100,100
20714125356,704962107,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.5,18.99,20.26,0.5,5B43VR261OKI,20714125356,Premium Eye Makeup,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Eye Makeup')",Clinique,08-22-24,12-31-49,06-04-17,11-12-24,0,0.0,27.0,0.0,12-16-24,New,Eyeliner,Very low,High,Very low,112,89,0
20714898144,818258240,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,39.99,45.52,1.0,40JFB9S5TY7D,20714898144,Premium Face Moisturizers,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Moisturizers')",Clinique,04-09-24,12-31-49,07-07-18,12-15-24,68,4.9,28.99,0.0,08-09-24,New,Facial Moisturizers,Very low,Medium,Very low,7259,0,0
651986009275,5559648251,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.05,19.99,-1.0,0.5,3LCBTVY125XT,358406530295,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,06-06-24,12-31-49,02-05-24,12-18-24,0,0.0,16.99,0.0,09-09-24,New,Bronzing Makeup,Very low,Medium,Very low,103,0,0
651986907441,113929519,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.0,12.0,30.0,0.8,10EZW8KUQHUC,651986907441,Makeup Tools and Accessories,"('Home Page', 'Beauty', 'Makeup', 'Makeup Tools and Accessories')",Too Faced,08-28-24,12-31-49,08-19-21,12-11-24,0,0.0,9.99,0.0,05-17-24,New,Makeup Brushes & Applicators,Very low,Medium,Very low,1470,100,0
792850662087,9753417731,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.99,11.99,-1.0,0.5,0WQ1YNBV2PJ4,792850662087,Burt's Bees Skin Care,"('Home Page', 'Beauty', 'Beauty by Top Brands', ""Burt's Bees"", ""Burt's Bees Skin Care"")",Burt's Bees,02-10-24,12-31-49,08-15-24,12-18-24,10,4.5,18.98,0.0,12-16-24,New,Body Care Sets,Medium,High,Low,126,100,0
20714104726,110307004,PUBLISHED,"Beauty, Personal Care, & Hygiene",17.95,17.99,19.33,0.5,2KDYH6I6HJNK,20714104726,Premium Face Moisturizers,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Moisturizers')",Clinique,07-31-24,12-31-49,07-10-16,12-18-24,2,3.0,22.0,0.0,12-14-24,New,Exfoliants & Scrubs,Very low,Low,Very low,448,100,0
651986702015,173126681,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.85,23.0,29.99,0.5,6EDB75MD082X,651986702015,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Too Faced,08-26-24,12-31-49,09-30-19,11-29-24,0,0.0,47.0,0.0,10-12-24,New,Foundation Makeup,Very low,Medium,Very low,208,0,0
27131978343,130536392,PUBLISHED,"Beauty, Personal Care, & Hygiene",31.0,37.5,42.0,0.5,4S2K4B1FL06D,27131978343,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Estee Lauder,09-24-24,12-31-49,08-19-16,12-18-24,0,0.0,44.2,0.0,12-16-24,New,Foundation Makeup,Very low,Medium,Very low,1488,0,0
651986009640,5246876093,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.99,29.5,36.0,0.5,5IZNDMWKHRNO,723649517653,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,06-06-24,12-31-49,12-30-23,10-23-24,0,0.0,22.49,0.0,09-09-24,New,Highlighter Makeup,Very low,Low,Very low,170,90,57
716170086590,152663064,PUBLISHED,"Beauty, Personal Care, & Hygiene",36.9,36.9,46.34,0.5,32SURL6688KK,716170086590,Premium Concealer,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Concealer')",Bobbi Brown,10-29-24,12-31-49,08-10-16,12-18-24,333,3.9,29.9,0.0,12-16-24,New,Concealer Makeup,Very low,Very low,Very low,1033,100,100
792850658295,3743218106,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.0,11.99,-1.0,0.5,7C74JZEEZUUB,792850658295,Lip Balm & Conditioner,"('Home Page', 'Beauty', 'Skin Care', 'Lip Care', 'Lip Balm & Conditioner')",Burt's Bees,09-25-24,12-31-49,10-07-23,12-18-24,12,4.8,11.99,0.0,12-16-24,New,Lip Balms & Conditioners,Low,Low,Low,299,0,0
887167488779,1373907587,PUBLISHED,"Beauty, Personal Care, & Hygiene",15.99,15.99,59.0,0.8,18513L50SBUL,887167488779,Prep Your Skin for the Gym,"('Home Page', 'Health and Medicine', 'Sports Medicine & Injury Recovery Solution', 'Optimize Performance', 'Look Good', ' Feel Good', 'Prep Your Skin for the Gym')",Estee Lauder,08-26-24,12-31-49,06-07-22,11-26-24,0,0.0,76.0,0.0,12-15-24,New,Facial Moisturizers,Very low,Medium,Very low,2359,100,0
20714854423,990240793,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.0,23.2,39.0,0.25,2LY87P3ZPPLB,20714854423,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,08-07-18,06-12-24,0,0.0,24.99,0.0,08-09-24,New,Foundation Makeup,Very low,Medium,Very low,190,57,0
850002889581,1398000010,PUBLISHED,"Beauty, Personal Care, & Hygiene",28.0,28.0,35.0,0.4,3DLRI3T8XRYO,850002889581,Sulfate Free Shampoo,"('Home Page', 'Beauty', 'Hair Care', 'Shampoo', 'Sulfate Free Shampoo')",Hush & Hush,05-12-24,12-31-49,10-13-22,05-12-24,0,0.0,35.0,0.0,12-16-24,New,Shampoos,Very low,Very low,Very low,-1,91,100
192333140802,5397802993,PUBLISHED,"Beauty, Personal Care, & Hygiene",65.0,65.0,-1.0,3.0,44OC5Y8ZV2KH,192333140802,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Clinique,08-26-24,12-31-49,04-02-24,11-27-24,0,0.0,75.0,0.0,08-09-24,New,Skin Care Sets,Very low,Very low,Very low,399,61,100
651986200733,1180327391,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.9,17.99,-1.0,0.5,0X2ZV0X6795W,343825550467,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Shomzy4Store&nbsp;,06-06-24,12-31-49,10-30-22,12-15-24,1,5.0,28.0,0.0,12-16-24,New,Eye Shadow,Very low,Medium,Very low,1007,100,0
18084037188,1407772895,PUBLISHED,"Beauty, Personal Care, & Hygiene",46.96,53.0,124.0,2.0,3C8P1ERLIX1H,18084037188,Aveda,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Aveda')",Aveda,08-30-24,12-31-49,07-22-22,12-17-24,2,5.0,82.23,0.0,07-12-24,New,Shampoos,Low,Medium,Low,1234,92,0
71733263772,2279904123,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.97,23.97,-1.0,1.0,2D0NC23FL8IA,717334263772,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Origins,09-16-24,12-31-49,01-06-23,12-15-24,0,0.0,29.19,0.0,07-12-24,New,Skin Care Sets,Very low,Very low,Very low,-1,0,0
KATZLACOLLINEWASHOFFCREAM,578404066,PUBLISHED,"Beauty, Personal Care, & Hygiene",75.0,60.0,85.0,0.2,47ITG1NYKR2T,7612491180104,UNNAV,"('UNNAV',)",La Colline,10-15-24,12-31-49,08-22-21,10-25-24,0,0.0,55.87,0.0,12-14-24,New,Facial Cleansers,Very low,Very low,Very low,-1,100,100
A22,5048540911,PUBLISHED,"Beauty, Personal Care, & Hygiene",31.5,25.1,-1.0,0.5,3QAQJZY9VRMF,651986706464,Liquid Foundation,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Liquid Foundation')",Too Faced,08-08-24,12-31-49,09-21-23,11-25-24,0,0.0,35.5,0.0,05-17-24,New,Foundation Makeup,Very low,Medium,Very low,2831,0,0
PCCE-13,337124929,PUBLISHED,"Beauty, Personal Care, & Hygiene",22.0,17.9,30.0,0.5,74GA4USDSDTX,887167461130,Cream Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Cream Concealer')",Estee Lauder,08-08-24,12-31-49,03-24-21,12-16-24,0,0.0,28.5,0.0,09-23-24,New,Concealer Makeup,Very low,Medium,Very low,176,100,0
192333055250,2158976282,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.9,16.9,-1.0,0.5,1RZC7OEGDQC8,192333055250,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,09-09-24,12-31-49,03-14-23,06-12-24,0,0.0,32.0,0.0,12-16-24,New,Concealer Makeup,Very low,Very low,Very low,100,100,0
